There is a filter on id3 to remove blanks. Drop them if you read them into a dataframe. Then the index will match the original df dataframe,,,,,,,,,,,,
href,ns1:meta,id,ns1:trees,language,direction,ns1:sentence,id2,id3,ns1:form,ns1:lemma,ns1:tag,ns1:no_space_after
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w9,Akav,Aku,Tg-------,1
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w10,um,um,Tv-------,0
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w11,awTa,awTa,DD-------,0
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w12,pukAril,pukAr,NNL-3SN--,0
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w13,Terivikkap,Terivi,Vu-T---AA,1
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w14,patt,patu,VT-T---PA,1
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w15,iruwTaTu,iru,Vr-D3SNAA,0
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,StaM-s495,StaM-s495-w16,.,.,Z#-------,0
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s495,,ta,S,iTan mUlam rU. 470 kOtikku mOcati wataipeRR uLLaT Akav um awTa pukAril Terivikkap patt iruwTaTu .,,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w1,iwTa,iwTa,DD-------,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w2,vazakkai,vazakku,NNA-3SN--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w3,",",",",Z:-------,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w4,mAwakara,mAwakaram,NO--3SN--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w5,maTTiya,maTTiya,JJ-------,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w6,kuRRap,kuRRam,NO--3SN--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w7,pirivukku,pirivu,NND-3SN--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w8,mARRi,mARRu,Vt-T---AA,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w9,kamishanar,kamishanar,NNN-3SH--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w10,rAjEwTiran,rAjEwTiran,NEN-3SH--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w11,puTankizamai,puTankizamai,NNN-3SN--,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w12,uTTaravittAr,uTTaravitu,Vr-D3SHAA,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",StaM-s496,StaM-s496-w13,.,.,Z#-------,0
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s496,,ta,S,"iwTa vazakkai , mAwakara maTTiya kuRRap pirivukku mARRi kamishanar rAjEwTiran puTankizamai uTTaravittAr .",,,,,,
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w1,iTaiyatuTTu,iTaiyatuTTu,AA-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w2,",",",",Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w3,pukAr,pukAr,NNN-3SN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w4,manuvil,manu,NNL-3SN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w5,kuRippitap,kuRippitu,Vu-T---AA,1
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w6,patt,patu,VT-T---PA,1
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w7,uLLa,uL,Jd-T----A,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w8,vivarangkaL,vivaram,NNN-3PN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w9,maRRum,maRRum,CC-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w10,AvaNangkaLai,AvaNam,NNA-3PN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w11,atippataiy,atippatai,NNN-3SN--,1
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w12,Akak,Aku,PP-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w13,koNtu,koL,Vt-T---AA,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w14,",",",",Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w15,iwTiya,iwTiyA,NO--3SN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w16,kuRRaviyal,kuRRaviyal,NNN-3SN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w17,cattaTTin,cattam,NNG-3SN--,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w18,409,409,U=-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w19,",",",",Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w20,420,420,U=-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w21,",",",",Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w22,468,468,U=-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w23,",",",",Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w24,477,477,U=-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w25,(,(,Z:-------,1
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w26,E,E,Tq-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w27,),),Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w28,",",",",Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w29,120,120,U=-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w30,(,(,Z:-------,0
tmt_schema.xml,,s497,,ta,S,"iTaiyatuTTu , pukAr manuvil kuRippitap patt uLLa vivarangkaL maRRum AvaNangkaLai atippataiy Akak koNtu , iwTiya kuRRaviyal cattaTTin 409 , 420 , 468 , 477 ( E ) , 120 ( pi ) Akiya pirivukaLin kIz , laliT mOti , vENu wAyar , ANrU jArjiyO , cImaS Opirayan , harIsh kirushNamAccAri , ajay varmA AkiyOr mITu mAwakara maTTiya kuRRap pirivu pOlISAr vazakkup paTivu ceyTu vicAraNaiyai Totangkiy uLLanar .",StaM-s497,StaM-s497-w31,pi,pi,NEN-3SN--,0
